ID,Isi Berita,Label
11,"Ganda putri Febriana Dwipuji Kusuma/Meilysa Trias Puspitasari menyatakan siap tempur di Asian Games Aichi-Nagoya 2026. Meski berstatus debutan dan senior, keduanya sepakat menargetkan medali.
Ana/Trias merupakan salah satu pasangan ganda putri yang diturunkan PBSI di multievent terbesar se-Asia empat tahunan tersebut.
""Target ada cuma kita harus fokus satu-satu. Medali,"" kata Trias kepada pewarta di Pelatnas PBSI, Cipayung.
Asian Games tahun ini bakal menjadi pengalaman yang berbeda bagi keduanya. Trias akan melakoni Asian Games pertamanya, sementara Ana sudah yang kedua.
""Persiapan sejauh ini cukup baik. Apa yang perlu diperbaiki, akan terus kami perbaiki setiap hari,"" kata Ana, yang mengaku senang kembali dipercaya tampil di Asian Games.
""Saya senang bisa bermain Asian Games untuk kedua kalinya. Ini benar-benar menjadi kesempatan besar bagi kami untuk menunjukkan yang terbaik,"" lanjutnya.
""Rasanya mungkin lebih senang pertama. Yang kedua, mempersiapkan mainnya mau gimana,"" tambahnya.
Sementara Trias mengaku tidak gugup meski ini Asian Games pertamanya. Pengalaman bermain beregu di SEA Games membuatnya lebih tenang.
""Ini Asian Games yang pertama. Kekuatan. Aku sedang meningkatkan kekuatanku. Aku sudah terbiasa bermain beregu di SEA Games, jadi aku netral saja,"" ungkap Trias.
Keduanya juga saling berbagi demi menjaga kekompakan satu sama lain.
""Kami selalu sharing apa yang perlu diperbaiki, apa yang sudah baik, dan apa yang perlu ditingkatkan. Kami selalu berkomunikasi, tidak hanya dengan Trias, tetapi juga dengan para pelatih kami,"" kata Ana.
Menyoal janji pemerintah terkait bonus Rp3 Miliar bagi peraih emas Asian Games, Ana menyebut hal tersebut sebagai motivasi tambahan. Tapi ia juga tak ingin jadi mengganggu fokus.
""Tentu kita semakin semangat mendengar itu tapi harus lebih fokus dalam mainnya, match per match. Nanti hasil akan mengikuti dengan usaha kita,"" tegasnya.
(mcy/aff)",sport
12,"Fabian Ruiz masuk dalam 30 besar nominasi Ballon d'Or 2026. Namun, dia tak berhasrat untuk bisa mendapatkan penghargaan itu.
2026 menjadi tahun yang luar biasa untuk Ruiz. Dia berhasil mengangkat trofi Piala Super Eropa, Ligue 1, dan Liga Champions bersama Paris Saint-Germain.
Puncak pencapaian Ruiz ada bersama Timnas Spanyol. Gelandang berusia 30 tahun itu berhasil mengangkat trofi Piala Dunia 2026.
Performa oke Ruiz mengantarkan namanya masuk ke 30 besar nominasi Ballon d'Or 2026. Hal ini juga pernah dia rasakan pada 2025.
| Baca juga: Dembele Gak Ngoyo Kejar Ballon d'Or 2026 | 
""Posisi saya di Ballon d'Or terserah pada para pemilih untuk memutuskan. Hal terpenting bagi saya adalah selalu siap membantu tim, sambil juga berusaha menjadi yang terbaik,"" kata Ruiz yang dikutip dari AS.
""Saya cukup beruntung berada di antara 30 nominasi tahun lalu, di peringkat ke-24, dan saya berharap bisa finis setinggi mungkin tahun ini,"" sambungnya.
""Berada di antara 30 nominasi adalah sebuah hak istimewa. Pilihlah mereka yang, menurut Anda, paling pantas mendapatkannya. Saya sudah sangat bersyukur dan bangga dinominasikan,"" mantan pemain Napoli itu menegaskan.
(ran/raw)",sport
13,"Kompetisi di lima liga top Eropa mulai memasuki persaingan awal musim. Sejumlah tim sejauh ini masih mampu menyapu bersih seluruh pertandingan yang sudah dimainkan.
Setidaknya ada tujuh tim yang masih sempurna di lima liga top Eropa per Selasa (15/9/2026). Mereka sama-sama belum kehilangan poin dengan catatan kemenangan 100 persen.
Barcelona menjadi tim dengan raihan poin terbanyak. Blaugrana sudah memainkan lima pertandingan La Liga dan memenangi seluruhnya. Barcelona mengoleksi 15 poin dengan torehan 21 gol dan hanya empat kali kebobolan.
Serie A memiliki dua tim yang masih sempurna, yakni AS Roma dan Inter Milan. Keduanya sama-sama mengoleksi 12 poin dari empat pertandingan.
Roma sementara berada di posisi teratas klasemen dengan selisih gol +11. Giallorossi sudah mencetak 12 gol dan baru kebobolan satu gol. Inter berada di bawahnya dengan selisih gol +7. Nerazzurri mencetak 13 gol dan kemasukan enam gol dari empat pertandingan.
Premier League juga memiliki dua tim yang belum kehilangan poin. Arsenal dan Manchester City sama-sama mengoleksi 12 poin dari empat laga. Arsenal berada di atas Man City berkat selisih gol yang lebih baik. The Gunners mencetak delapan gol dan baru kebobolan satu kali, sehingga memiliki selisih gol +7.
Man City juga belum terkalahkan dengan delapan gol memasukkan dan dua gol kebobolan. The Citizens memiliki selisih gol +6.
Sementara itu, Bundesliga diwakili Freiburg dan Borussia Dortmund. Keduanya sudah memenangkan tiga pertandingan. Freiburg menjadi tim dengan posisi tertinggi di antara keduanya. Mereka mengoleksi sembilan poin dengan selisih gol +9 dari 10 gol yang dicetak dan hanya satu kali kebobolan.
Dortmund juga mengoleksi sembilan poin. Die Borussen memiliki selisih gol +6 setelah mencetak delapan gol dan kebobolan dua kali.
Menariknya, tidak ada satu pun tim Ligue 1 yang masih sempurna. Artinya, lima liga top Eropa hanya menghasilkan tujuh tim dengan rekor 100 persen pada fase awal musim ini.
Berikut tujuh tim yang masih sempurna di lima liga top Eropa per 15 September 2026:
| No | Tim | Liga | Main | Menang | Seri | Kalah | Gol | Kebobolan | Selisih | Poin | 
|---|---|---|---|---|---|---|---|---|---|---|
| 1 | Barcelona | La Liga | 5 | 5 | 0 | 0 | 21 | 4 | +17 | 15 | 
| 2 | AS Roma | Serie A | 4 | 4 | 0 | 0 | 12 | 1 | +11 | 12 | 
| 3 | Freiburg | Bundesliga | 3 | 3 | 0 | 0 | 10 | 1 | +9 | 9 | 
| 4 | Arsenal | Premier League | 4 | 4 | 0 | 0 | 8 | 1 | +7 | 12 | 
| 5 | Inter Milan | Serie A | 4 | 4 | 0 | 0 | 13 | 6 | +7 | 12 | 
| 6 | Manchester City | Premier League | 4 | 4 | 0 | 0 | 8 | 2 | +6 | 12 | 
| 7 | Borussia Dortmund | Bundesliga | 3 | 3 | 0 | 0 | 8 | 2 | +6 | 9 | 
(krs/yna)",sport
14,"Barcelona percaya Lamine Yamal akan menangi Ballon d'Or 2026. Itu diungkap sang agen Jorge Mendes, yang baru ketemu para petinggi klub.
Lamine Yamal masuk dalam 30 nominasi Ballon d'Or 2026. Ajang itu akan berlangsung di London, Inggris pada 26 Oktober mendatang.
Agen Lamine Yamal, Jorge Mendes baru bertemu para petinggi klub Barcelona yakni Presiden Joan Laporta dan Direktur Olahraga Deco. Mereka percaya, Lamine Yamal akan jadi pemenang Ballon d'Or 2026!
""Lamine Yamal akan menangi Ballon d'Or. Dia adalah pemain terbaik di dunia dan kalian semua tahu,"" ujarnya kepada awak media seperti dilansir dari COPE.
Lamine Yamal bawa Barcelona menangi LaLiga di musim 2025/26. Pemain berusia 19 tahun itu pun jadi bagian skuad Timnas Spanyol untuk menangi Piala Dunia 2026.
Pemain terakhir Barcelona yang menangi Ballon d'Or adalah Lionel Messi di tahun 2019.
(aff/krs)",sport
15,"Kylian Mbappe sebut dirinya 'Sang Terpilih' terkait perburuan Ballon d'Or 2026 dibanding Ousmane Dembele. Dembele kabarnya tidak senang.
Ballon d'Or 2026 akan digelar pada 26 Oktober mendatang di London, Inggris. Sudah ada 30 nominasi, di antaranya dua penyerang Prancis yakni Kylian Mbappe dan Ousmane Dembele.
Kylian Mbappe tokcer betul di musim lalu, jadi top skor LaLiga, Liga Champions, dan Piala Dunia 2026. Ousmane Dembele bisa bawa PSG pertahankan titel Liga Champions.
Mbappe ditanya persaingannya dengan Dembele. Mbappe sebut kata-kata 'Sang Terpilih'.
""Dia selalu terlihat sebagai pemain berbakat, tapi aku yang selalu dipandang sebagai 'sang pemain terpilih'. Aku melesat ke puncak dalam usia sangat muda,"" kata Mbappe kepada France Football.
""Dia punya perjalanan yang berbeda, dengan serangkaian cedera, tapi sekarang dia mampu melakukannya,"" ujarnya soal Dembele.
Dilansir dari L'Equipe, kabarnya Ousmane Dembele tidak senang dengan ucapan Kylian Mbappe. Keduanya sebenarnya sudah berteman baik sejak lama.
""Aku tidak pernah menjadi orang terpilih, aku adalah pekerja keras,"" jelasnya merespons ucapan Mbappe.
Hubungan keduanya dikabarkan sedang tidak baik-baik saja. Meski begitu, Dembele diketahui tidak berhasrat kejar Ballon d'Or 2026. Dembele sudah mendapatkannya pada tahun 2025.
| Baca juga: Dembele Gak Ngoyo Kejar Ballon d'Or 2026 | 
(aff/yna)",sport
16,"Philippe Coutinho akhirnya mendapatkan klub baru juga setelah setengah tahun lebih menganggur. Coutinho akan main bareng Neymar di Santos.
Coutinho terakhir kali bermain untuk Vasco Da Gama sebelum putus kontrak pertengahan Februari. Padahal Coutinho masih punya sisa masa tinggal sampai musim panas lalu.
Coutinho kala itu merasa tidak dihargai oleh Vasco sehingga mentalnya terganggu dan memilih istirahat dulu. Padahal Coutinho tampil apik dengan 17 gol dan 8 assist dari 81 laga bersama Vasco.
Setelah tujuh bulan tanpa klub, Coutinho memutuskan kembali merumput. Coutinho memutuskan untuk gabung Santos dengan kontrak sampai akhir musim.
Dia akan bermain bareng lagi dengan sahabatnya Neymar yang sudah bermain di sana sejak tahun lalu.
Untuk merayakan reuni tersebut, Coutinho mengunggah foto dia bareng Neymar saat masih kanak-kanak dan di masa sekarang. Ini kali pertama Neymar dan Coutinho main bareng.
""Ini seperti mimpi, tolong jangan bangunkan saya,"" ujar Coutinho dalam video yang diunggah akun instagram Santos.
Coutinho meninggalkan Brasil pada 2010 usai dibeli Inter Milan dari Vasco. Dua tahun di Serie A, Coutinho pindah pada Januari 2013 ke Liverpool untuk menaikkan kariernya di sana.
Barcelona lantas membelinya pada Januari 2018 dengan banderol 140 juta euro, tapi kariernya gagal. Setelah itu Coutinho sempat bermain di Bayern Munich, Aston Villa, dan Al Duhail.
| Baca juga: Siapa yang Mau Coutinho? | 
(mrp/raw)",sport
17,"Al Nassr tak berdaya saat menghadapi tim Uni Emirat Arab Al Ain di laga AFC Champions League. Cristiano Ronaldo cs tumbang 4 gol tanpa balas.
Matchday pertama AFC Champions League mempertemukan Al Ain vs Al Nassr. Pertandingan digelar di Hazza bin Zayed Stadium, Selasa (15/9/2026) malam WIB.
Al Nassr membawa skuad terbaiknya di laga ini. Cristiano Ronaldo, Joao Felix, dan Sadio Mane dimainkan sebagai starter.
Al Ain yang berhasil membuka keunggulan pada menit ke-25. Houssine Rahimi membuat gempar publik Hazza bin Zayed dengan golnya.
Rahimi memanfaatkan kesalahan pemain Al Nassr Saad Al Nasser dalam mengirim backpass ke kiper. Bola berhasil direbutnya dan ditembak masuk ke gawang melewati sela-sela kaki kiper Nawal Al Aqidi.
Al Nassr gagal menyeimbangkan kedudukan hingga turun minum. Babak pertama berakhir untuk keunggulan Al Ain 1-0.
BRACE! Al Ain menambah gol selepas turun minum, tepatnya menit ke-63. Houssine Rahimi mencetak gol keduanya ke gawang Al Nassr.
Permainan bola-bola pendek Al Ain berakhir dengan gol tap-in Rahimi dari assist Alejandro Romero. Tim tuan rumah menjauh 2-0.
Al Ain kembali mencetak gol di menit ke-74. Kali ini giliran Soufiane Rahimi, abang dari Houssine Rahimi, yang membobol gawang Al Nassr dari assist Romero.
Gol keempat Al ain tercipta memasuki menit ke-85. Giorgos Giakoumakis bermain satu-dua dengan Soufiane Rahimi sebelum menendang bola masuk ke gawang.
Al Nassr tak mampu mencetak gol hiburan di sisa waktu yang ada. Laga tuntas untuk kemenangan Al Ain 4-0.
Cristiano Ronaldo tak tergantikan sepanjang laga. CR7 mencatatkan 4 shots (1 on target) dan 2 kali terjebak offside.
Susunan Pemain
Al Ain: Khalid Eisa; Valentino Lazaro, Yahya Ben Khaleq, Djordje Skoko, Rafael Rodrigues; Alejandro Romero, Abdoul Traore, Matias Palacios; Houssine Rahimi, Soufiane Rahimi.
Al Nassr: Nawaf Al Aqidi; Inigo Martinez, Abdulelah Al Amri, Mohamed Simakan, Nawaf Boushal; Saad Al Nasser, Abdullah Al Khaibari, Samu Costa, Sadio Mane; Joao Felix, Cristiano Ronaldo.
(bay/mrp)",sport
18,"Ajax memetik kemenangan besar saat menjamu Willem II. Pertemuan Maarten Paes dan Nathan Tjoe-A-On ini berakhir telak 5-1 untuk kemenangan De Godenzonen.
Ajax menjamu Willem II di Johan Cruijff Arena, Rabu (16/9/2026) dini hari WIB, dalam lanjutan Liga Belanda. Ini laga yang mempertemukan dua pemain timnas Indonesia yakni Marten Paes (Ajax) dan bek Nathan Tjoe-A-On (Willem II).
Tuan rumah unggul 2-0 di babak pertama melalui Davy Klaassen dan Julian Brandt. Mereka lantas menjauh dengan gol Viktor Tsygankov dan Oscar Gloukh, lalu dibalas Alessandro Ciranni pada menit ke-76.
Gol Kasper Dolberg tiga menit jelang waktu normal tuntas memastikan Ajax menang 5-1. Baik Paes maupun Nathan Tjo-A-On sama-sama bermain penuh.
Nathan, meski timnya kebobolan lima gol, bermain cukup baik dengan total 11 kontribusi bertahan (7 sapuan, 3 tekel, 1 blok), 1 umpan kunci, dan menciptakan 1 peluang besar. Adapun Paes tak terlalu banyak beraksi, dengan satu aksi menepis dan tiga kali memungut bola.
Dengan hasil ini, Ajax naik ke posisi empat klasemen Liga Belanda dengan 13 poin dari enam pertandingan. Sedangkan Willem II tertahan di peringkat 17 berbekal dua poin.
(raw/mrp)",sport
19,"Al Nassr menelan kekalahan telak dari Al Ain di AFC Champions League. Cristiano Ronaldo terekam kamera ngambek di lapangan, serta kedapatan membanting lawan.
Kekalahan memalukan didapat Al Nassr pada matchday pertama AFC Champions League, Selasa (15/9/2026) malam WIB. The Global Club keok 0-4 dari klub Uni Emirat Arab Al Ain.
Houssine Rahimi jadi bintang kemenangan Al Ain dengan mencatatkan brace. 2 gol lainnya disumbangkan Soufiane Rahimi dan Giorgos Giaoumakis.
Ronaldo tampil penuh di laga Al Ain vs Al Nassr. Dia mencatatkan 5 shots (1 on target), dan 2 kali terjebak offside.
Aksi emosional ditunjukkan Ronaldo selepas gol pertama Al Ain yang dicetak Houssine Rahimi. Gol ini tercipta dari kesalahan penggawa Al Nassr Saad Al Nasser dalam mengirim bola back-pass.
Ronaldo tampak kesal dengan blunder fatal Al Nasser yang berujung gol lawan. CR7 meluapkan emosinya dengan mengangkat kedua tangan di dekat garis tengah.
Tindakan agresif kembali ditunjukkan Ronaldo dalam satu kesempatan. Pemain berusia 41 tahun itu kedapatan membanting lawan, Matias Palacios, hingga terjatuh dalam posisi tidak memegang bola.
🚨 RONALDO WHY? 😭
Cristiano Ronaldo throws an Al Ain player to the ground for Al-Nassr 😳 pic.twitter.com/lqyIrb2EMW
Video Ronaldo ngambek dan membanting Palacios viral di media sosial. Banyak yang mengecam aksi bintang Timnas Portugal itu dan mengolok-oloknya.
Pelatih Al Nassr Ange Postecoglou angkat bicara soal kekalahan timnya. Dia membela Ronaldo dan menegaskan Al Nassr kalah bukan karena sang pemain, melainkan performa tim yang buruk.
""Ronaldo tidak dapat disalahkan atas beberapa masalah teknis, karena ia adalah bagian dari tim. Al Nassr secara keseluruhan bermain buruk,"" kata Postecoglou, dilansir dari Koora.
(bay/raw)",sport
20,"Lionel Messi sudah mengumumkan pensiun dari tim nasional. Kendati demikian, Argentina tetap memanggilnya untuk laga jeda internasional mendatang.
Messi menyatakan pensiun dari Timnas Argentina pada akhir Agustus 2026. Pemain berusia 39 tahun itu mengakhiri kiprahnya di pentas internasional usai membawa Albiceleste ke final Piala Dunia 2026.
Total 207 pertandingan dimainkan Messi sejak debut di Timnas Argentina pada 2005. La Pulga menyumbang 125 gol dan 68 assist, serta mempersembahkan 2 gelar Copa America dan 1 titel Piala Dunia.
2 Pekan setelah Messi mengumumkan pensiun dari tim nasional, Argentina memanggil kembali sang pemain untuk laga persahabatan. Nama Messi jadi salah satu dari 28 pemain Argentina untuk jeda internasional September dan Oktober 2026.
Argentina dijadwalkan melawan Bolivia pada 30 September, Burkina Faso (3 Oktober), dan Benin (6 Oktober). Seluruh pertandingan digelar di Argentina.
Presiden Asosiasi Sepakbola Argentina (AFA) Chiqui Tapia angkat bicara soal pemanggilan Messi. Menurutnya itu dilakukan supaya LM10 dapat mengucapkan selamat tinggal kepada para penggemar Argentina.
Lionel Scaloni's squad list for the upcoming friendlies 🇦🇷 pic.twitter.com/lAnthh9tnQ
— Selección Argentina in English (@AFASeleccionEN) September 15, 2026
""Kepada seluruh penggemar tim nasional Argentina, saya ingin memberi tahu Anda bahwa, setelah percakapan yang kami lakukan dengan pelatih kepala tim nasional senior, Lionel Scaloni, kami telah memutuskan untuk mengundang pemain terbaik di dunia, lambang tim nasional kami, kapten kami, Lionel Andres Messi, agar ia dapat mendapatkan perpisahan yang benar-benar layak ia dapatkan pada tanggal 6 Oktober, di sini di Argentina,"" kata Tapia, dilansir dari AS Diario.
""Dan selanjutnya, setelah menerima persetujuan Lionel, kami akan mengundang semua juara dunia yang berpartisipasi bersamanya di Qatar, agar, bersama keluarga mereka, mereka dapat menemaninya dalam pertandingan yang akan tak terlupakan bagi seluruh penggemar Tim Nasional untuk menyaksikan tarian terakhir pemain terbaik di dunia,"" ujarnya.
(bay/mrp)",sport
21,"5 Pemain Berpotensi Absen Bela Timnas Indonesia di FIFA ASEAN Cup dok.Pool - detikSepakbola Selasa, 15 Sep 2026 12:40 WIB ... Tautan telah disalin Miliano Jonathans masih dalam masa pemulihan cedera lutut. Dia dikabarkan baru akan puluh pada awal tahun depan. (Foto: ANTARA FOTO/SIGID KURNIAWAN) Sandy Walsh mengalami cedera saat membela Timnas di Piala AFF 2026. Sampai saat ini, dia masih belum bisa bermain. (Foto: Rifkianto Nugroho/detikcom) Marselino Ferdinan mengalami cedera saat TC Indonesia menyambut Piala AFF 2026. Dia harus operasi, kini sedang menjalani pemulihan. (Foto: SOPA Images/LightRocket via Gett/SOPA Images) Shayne Pattynama mengalami cedera punggung. Dia pun masih belum bermain untuk Persija Jakarta. (Foto: dok.Timnas Indonesia) Jay Idzes mengalami cedera saat Sassuolo melawan Juventus. Kini, dia sedang ditunggu kepastiannya untuk bisa membela Indonesia di FIFA ASEAN Cup 2026. (Foto: FIFA via Getty Images/Robertus Pudyanto - FIFA) previous next previous next Jakarta - Beberapa pemain Timnas Indonesia dikabarkan cedera menjelang FIFA ASEAN Cup 2026. Berikut deretan pemain yang berpeluang absen itu. ... Tautan telah disalin timnas indonesia jay idzes miliano jonathans marselino ferdinan sandy walsh shayne pattynama Lihat lebih banyak",sport
22,"Start MU Era Carrick dan Amorim Sama, nih Afif Farhan - detikSepakbola Selasa, 15 Sep 2026 15:00 WIB ... Tautan telah disalin Manchester United raih empat poin dari empat laga di Liga Inggris awal musim 2026/27 (Action Images via Reuters/Jason Cairnduff) Rinciannya MU kalah 0-2 dari Hull, menang 5-2 atas Ipswich, imbang 2-2 kontra Everton, dan kalah 0-1 dari Man City (Peter Byrne/PA Images via Getty Images) Itu sama di era Ruben Amorim pada 2025/26, empat poin dari empat laga. Kalah 0-1 dari Arsenal, imbang 1-1 kontra Fulham, menang 3-2 atas Burnley, dan kalah 0-3 dari Man City (Getty Images/Robbie Jay Barratt - AMA) Empat poin dari empat laga adalah start terburuk Setan Merah di sepanjang era Premier League (REUTERS/Scott Heppell) Kabarnya, petinggi klub Man United masih percaya dengan Michael Carrick. Tepis rumor Carrick segera didepak (Action Images via Reuters/Lee Smith) previous next previous next Jakarta - Manchester United di era pelatih Michael Carrick sekarang ini menyamakan start di era Ruben Amorim musim lalu. Cuma empat poin dari empat laga. ... Tautan telah disalin manchester united michael carrick ruben amorim liga inggris Lihat lebih banyak",sport
23,"Siapa Manajer Liga Inggris yang Dipecat Duluan? Afif Farhan - detikSepakbola Selasa, 15 Sep 2026 22:20 WIB ... Tautan telah disalin Frank Lampard, manajer Coventry ada di daftar teratas. Dari empat laga di awal musim, Coventry belum pernah menang dan kalah melulu (Action Images via Reuters/Paul Childs) Alvaro Arbeloa, manajer Fulham juga masuk bayang-bayang pemecatan. Fulham sudah tiga kali kalah dan sekali imbang dari empat laga (REUTERS/Dylan Martinez) Tottenham terperosok di peringkat ke-17, belum menang di empat laga dan belum bikin gol. Sudah belanja banyak, posisi manajer Roberto De Zerbi tidak aman (Action Images via Reuters/Andrew Couldridge) Michael Carrick turut masuk daftar pelatih Liga Inggris yang akan dipecat. MU baru raih empat poin dari empat laga (Action Images via Reuters/Lee Smith) Diyakini, pemecatan akan mulai pada jeda internasional di akhir September-awal Oktober. Siapa yang kena duluan? (Wolves via Getty Images/Jack Thomas - WWFC) previous next previous next Jakarta - Sudah ada beberapa nama manajer atau pelatih Liga Inggris yang masuk bayang-bayang pemecatan. Siapa saja? ... Tautan telah disalin liga inggris frank lampard roberto de zerbi alvaro arbeloa michael carrick Lihat lebih banyak",sport
24,"Stadion Utama Gelora Bung Karno (SUGBK) akan ditutup untuk persiapan FIFA ASEAN Cup 2026. Imbasnya, Persija Jakarta harus mencari stadion alternatif.
Laga Persija Vs Persib Bandung pada, Sabtu (12/9/2026), menjadi yang terakhir digelar di SUGBK jelang FIFA ASEAN Cup. Stadion kebanggaan Indonesia kini mulai bersiap menyambut turnamen regional besutan FIFA.
FIFA ASEAN Cup akan digelar pada 24 September hingga 5 Oktober 2026. Indonesia selaku tuan rumah pun mulai siap-siap memoles venue dan berbagai fasilitas lapangan latihan penunjangnya.
""Nanti setelah pertandingan Persija-Persib sudah.. tidak boleh dipakai lagi untuk 10 hari kalau tidak salah, supaya rumputnya bisa recover. Dan kondisi GBK bagus,"" kata Ketum PSSI Erick Thohir kepada wartawan, Senin (14/9).
""Kami prihatin dengan kondisi tiga lapangan latihan A dan B (GBK) itu satu kondisinya 60-70 persen, satunya lagi kondisi 50 persen, tapi dengan tidak dipakai lagi 10 hari ke depan mestinya bisa recover. Madya juga kondisinya waktu itu 60 lebih persen, mudah-mudahan 10 hari bisa recover,"" ujarnya menjelaskan kondisi lapangan latihan penunjang untuk FIFA ASEAN Cup.
Adapun situasi ini membuat Persija Jakarta harus mencari stadion lain untuk memainkan laga kandang. Sebelum jeda internasional, Persija masih punya jadwal laga home melawan Java United pada pekan ke-3 Super League 2026/27, Sabtu (19/9).
Di sisi lain, Jakarta International Stadium (JIS) sudah di-booking penyelenggara acara konser. Dengan begitu dipastikan Persija harus terusir dari Jakarta untuk menjamu Java United.
(aff/yna)",sport
25,"Legenda Arsenal Thierry Henry bakal ikut meramaikan 'Champions Impact in Jakarta: The Rivalry Returns'. Itu akan digelar di Jakarta pada 10 Oktober mendatang.
Pertandingan yang mempertemukan legenda dari Manchester United dan Arsenal itu sebelumnya sudah dikonfirmasi akan dihadiri sejumlah nama besar. Dengan nama United Legends dan North London Legends, mereka akan mentas di Stadion Utama Gelora Bung Karno (SUGBK) untuk memainkan laga penuh kenangan nostalgia.
Sejumlah nama yang sudah lebih dulu mengonfirmasi ambil bagian adalah; Patrick Vieira, Robert Pires, Petr Cech, Ashley Cole, hingga Santi Cazorla dari North London Legends. Di kubu lawan, tim United Legends akan menghadirkan ikon-ikon sepak bola seperti Ryan Giggs, Rio Ferdinand, Nemanja Vidic, Dimitar Berbatov, Edwin van der Sar, hingga Carlos Tevez.
""Penyelenggara Allive Creative Indonesia, pengumuman mengenai kehadiran Henry dan pemain lainnya sedang dipersiapkan, dan gambar pengumuman resmi akan segera dirilis melalui akun media sosial resmi,"" tulis keterangan Allive Creative Indonesia.
Pertandingan United Legends dan North London Legends akan digelar di SUGBK pada 10 Oktober dengan waktu kickoff pukul 19.00, WIB. Sebelumnya, penyelenggara sempat ingin memulai laga pukul 18.00, WIB.
Bagi penggemar Henry, ini merupakan kesempatan langka untuk melihat langsung sang idola dari dekat. Sebelum ini Henry belum pernah menginjakkan kakinya di Indonesia.
""Kunjungan Henry memiliki makna istimewa karena menjadi kesempatan resmi pertamanya untuk bertemu dengan para penggemar di Indonesia. Sebagai salah satu sosok paling ikonik dalam sejarah Arsenal, kabar kedatangan Henry di Jakarta diperkirakan akan memicu antusiasme besar di kalangan penggemar sepakbola Indonesia,"" tulis Allive Creative Indonesia.
""Henry juga akan mengambil bagian dalam program penggemar (Meet&Greet dan Gala Dinner) yang diadakan di Jakarta, memberikan kesempatan kepada para suporter untuk bertemu dengannya secara dekat. Penggemar yang selama ini hanya menontonnya di layar kini dapat bertemu langsung dengan sang legenda dan melihatnya kembali di lapangan.""
(mro/aff)",sport
